Label,Latitude,Longitude
2014,30.2970046,-97.6261958
2020,30.2403664,-97.7318156
2021,30.25834,-97.700834
2024,30.3129801,-97.6937611
2027,30.202409,-97.7432487
2028,30.2148153,-97.657992
2030,30.2994511,-97.7455699
2032,30.2504222,-97.8872214
2034,30.3129672,-97.7550186
2035,30.4801814,-97.7606826
2039,30.3605637,-97.6940796
2042,30.1993768,-97.7971784
2044,30.3151718,-97.7300557
2045,30.2959319,-97.6302354
2047,30.3098338,-97.6724818
2049,30.2625484,-97.7125183
2052,30.3965738,-97.7458663
2053,30.2856798,-97.754708
2054,30.3298505,-97.700278
2055,30.1809784,-97.7620921
2056,30.2176674,-97.7504274
2057,30.3021563,-97.7122129
2059,30.256563,-97.7250271
2062,30.4226862,-97.7035181
2065,30.1861841,-97.7861341
2066,30.3755523,-97.6649048
2068,30.2279655,-97.7407961
2069,30.1929855,-97.7709573
2071,30.3415501,-97.6999745
2072,30.2991499,-97.7179903
2073,30.3174959,-97.6885336
2074,30.3322243,-97.7285619
2077,30.3323819,-97.6809788
2078,30.4013342,-97.6432656
2079,30.3077861,-97.6876997
2082,30.234463,-97.7187949
2083,30.2157006,-97.7632643
2084,30.2869192,-97.7520604
2085,30.2309601,-97.7886336
2090,30.2655347,-97.7437351
2094,30.3560447,-97.6745054
2097,30.3671291,-97.6850125
2100,30.2402184,-97.7269699
2102,30.2807188,-97.6887489
2103,30.3233311,-97.6863446
2104,30.2705513,-97.7338159
2105,30.2852314,-97.6529631
2107,30.3790114,-97.7316726
2110,30.2408076,-97.7297035
2111,30.2724755,-97.6936676
2113,30.2152713,-97.6577038
2116,30.2417931,-97.6877306
2117,30.1651703,-97.7771071
2118,30.1894807,-97.7602227
2120,30.429778,-97.7563182
2122,30.2957072,-97.7243749
2123,30.2891173,-97.7060669
2124,30.4240533,-97.8441929
2125,30.2755638,-97.7003327
2127,30.308444,-97.6786761
2128,30.4048325,-97.727073
2130,30.2763354,-97.7592925
2132,30.4794365,-97.7878939
2134,30.2808955,-97.7130121
2135,30.3634279,-97.6891898
2138,30.1698224,-97.7915316
2141,30.3472647,-97.7359409
2142,30.2338618,-97.7031325
2144,30.2120756,-97.6824485
2147,30.2436415,-97.7301593
2153,30.2241069,-97.7637374
2154,30.1946361,-97.7386097
2159,30.3686573,-97.7160515
2160,30.3440811,-97.7024169
2163,30.3343897,-97.6849695
2164,30.1755299,-97.6702096
2165,30.2577195,-97.6828777
2167,30.1952881,-97.7542741
2170,30.2027123,-97.6344775
2172,30.2570875,-97.7294515
2174,30.3929238,-97.7176454
2178,30.2707896,-97.7401467
2179,30.2011452,-97.7964829
2184,30.1479481,-97.7898283
2185,30.2802292,-97.7707837
2187,30.2336362,-97.7000504
2188,30.3665216,-97.7145014
2189,30.2230535,-97.764421
2190,30.2417323,-97.7606361
2192,30.2610709,-97.7505526
2194,30.2730271,-97.7516586
2195,30.3489311,-97.7001885
2202,30.3356235,-97.6885091
2203,30.3963596,-97.7461576
2204,30.3242546,-97.6883134
2208,30.3318317,-97.6350985
2209,30.2199171,-97.7500157
2211,30.3626678,-97.7111109
2212,30.3798903,-97.7775853
2213,30.3166107,-97.6675777
2217,30.2903775,-97.676872
2219,30.3340483,-97.6964283
2222,30.2087164,-97.8120534
2229,30.1979172,-97.7364351
2230,30.2583939,-97.7197215
2231,30.3108843,-97.7564817
2232,30.2782333,-97.6926577
2233,30.3188745,-97.7091751
2234,30.2923974,-97.6632896
2235,30.2830781,-97.7061045
2236,30.3493638,-97.6775563
2237,30.237661,-97.755534
2238,30.2921408,-97.7222591
2240,30.1949329,-97.8047195
2242,30.2559237,-97.7353946
2244,30.4138086,-97.6861673
2247,30.1472777,-97.7933269
2248,30.3000806,-97.6409974
2250,30.3486335,-97.7122408
2253,30.3451167,-97.664288
2255,30.3342072,-97.6923908
2261,30.3168935,-97.6884011
2262,30.3293676,-97.7070381
2263,30.4187303,-97.7485593
2264,30.194114,-97.8117315
2265,30.2292519,-97.7031218
2266,30.3787954,-97.6760511
2270,30.1957579,-97.7522004
2272,30.4470553,-97.7770548
2275,30.2607119,-97.7156541
2276,30.2761753,-97.7457439
2283,30.3208442,-97.679267
2286,30.2376598,-97.763003
2289,30.3821613,-97.6870614
2291,30.2950426,-97.6641831
2292,30.3144704,-97.6650406
2294,30.2027423,-97.7621018
2295,30.2792352,-97.7655085
2298,30.2342085,-97.7814562
2299,30.2709831,-97.7444096
2301,30.1936598,-97.7795194
2304,30.2853805,-97.7271322
2306,30.229674,-97.7797042
2307,30.3544023,-97.7079961
2309,30.2404263,-97.7248864
2311,30.3989403,-97.8473382
2312,30.4025545,-97.7178505
2313,30.2954126,-97.7155909
2314,30.3365136,-97.6571792
2315,30.331851,-97.7213018
2317,30.2102449,-97.7544226
2318,30.3443702,-97.585066
2328,30.230018,-97.7764043
2331,30.1845661,-97.8604415
2332,30.3568026,-97.7145464
2334,30.2344973,-97.7390117
2335,30.1958551,-97.6463651
2336,30.3800292,-97.7239621
2337,30.2867426,-97.7629795
2339,30.4543427,-97.7778265
2340,30.3226438,-97.706419
2341,30.1993861,-97.7333275
2343,30.1957892,-97.7666181
2344,30.3029575,-97.7386136
2345,30.3397032,-97.7545831
2347,30.3552629,-97.7141728
2349,30.230535,-97.7077492
2350,30.3226955,-97.7117628
2352,30.2734747,-97.7046769
2355,30.2576038,-97.7656593
2356,30.2206272,-97.6678958
2357,30.2878535,-97.6807667
2359,30.2312141,-97.705995
2360,30.2706393,-97.7380215
2361,30.2526328,-97.7399374
2371,30.3072085,-97.7266284
2372,30.2603889,-97.7267898
2374,30.2707553,-97.7727684
2375,30.2763666,-97.7593424
2381,30.2056143,-97.6388042
2383,30.1670272,-97.7867877
2385,30.3392301,-97.7551253
2386,30.2279104,-97.7832632
2387,30.2371162,-97.7175384
2388,30.3498123,-97.7023811
2389,30.2181471,-97.698905
2393,30.260376,-97.8017225
2397,30.220319,-97.7923753
2400,30.3808163,-97.6734956
2406,30.328297,-97.6942805
2407,30.336608,-97.6065668
2408,30.3990961,-97.7456019
2409,30.3339135,-97.6992381
2410,30.137802,-97.7968888
2415,30.2186302,-97.7448532
2417,30.4095286,-97.7128159
2418,30.3703307,-97.6808931
2420,30.4106776,-97.679326
2421,30.1757603,-97.8230268
2422,30.1939534,-97.7296395
2423,30.2928284,-97.7259043
2426,30.3279497,-97.6724229
2427,30.2696819,-97.6842477
2428,30.2371229,-97.8612053
2429,30.1961329,-97.7557966
2431,30.1943684,-97.7771229
2433,30.1929054,-97.7692941
2434,30.3965895,-97.7530648
2437,30.3304117,-97.6540796
2438,30.1877494,-97.7583757
2439,30.2226358,-97.7832948
2440,30.3156831,-97.6899876
2444,30.2455458,-97.7634488
2447,30.2479587,-97.7784794
2448,30.2731455,-97.7088813
2450,30.2133521,-97.7485224
2451,30.2853286,-97.7253906
2453,30.2327273,-97.7317553
2456,30.4057844,-97.7001429
2458,30.3251204,-97.693356
2459,30.3248588,-97.7052522
2460,30.336541,-97.7594079
2464,30.2566102,-97.8035035
2466,30.2407951,-97.6864212
2470,30.2794725,-97.7036992
2471,30.200535,-97.7470098
2473,30.1762197,-97.6193705
2474,30.4518755,-97.7901456
2475,30.374119,-97.7001605
2476,30.2916164,-97.6638278
2477,30.3931398,-97.7127314
2478,30.3623946,-97.691102
2479,30.2843912,-97.7429092
2480,30.322584,-97.714115
2481,30.2073954,-97.754828
2484,30.4167443,-97.6971683
2487,30.2710577,-97.692404
2488,30.3499133,-97.7502384
2489,30.2955103,-97.6308494
2493,30.2671468,-97.7417147
2494,30.4455129,-97.7853838
2500,30.3859251,-97.6885887
2504,30.3539394,-97.7138725
2505,30.1846237,-97.751757
2507,30.1760173,-97.8208486
2508,30.2830736,-97.7166385
2509,30.2602276,-97.7469222
2510,30.4065928,-97.8535028
2512,30.2811835,-97.7018368
2513,30.3134921,-97.6677273
2516,30.2458055,-97.7815299
2517,30.2300803,-97.7896196
2518,30.1831871,-97.7492596
2522,30.2428792,-97.8168505
2527,30.2470935,-97.7270631
2528,30.2911629,-97.7613564
2530,30.2701092,-97.671685
2531,30.2059527,-97.7863633
2532,30.217356,-97.7669508
2533,30.3984176,-97.7325862
2534,30.3847058,-97.7362046
2535,30.280371,-97.743223
2537,30.2627781,-97.7567992
2541,30.1988552,-97.7850401
2543,30.3697303,-97.7101417
2544,30.2694132,-97.7357414
2545,30.3544936,-97.7069471
2546,30.2399374,-97.7166955
2547,30.315982,-97.6896783
2548,30.2904869,-97.7227507
2549,30.3745323,-97.7291607
2551,30.1793934,-97.7474396
2553,30.3455887,-97.6968105
2554,30.306736,-97.6442415
2555,30.3796608,-97.6768012
2558,30.2615741,-97.7271824
2559,30.2721597,-97.7413869
2560,30.4161553,-97.6726284
2561,30.2742541,-97.7490813
2563,30.450189,-97.6646571
2565,30.3808995,-97.6592435
2567,30.226355,-97.721906
2568,30.413006,-97.7440227
2569,30.1483339,-97.7934701
2575,30.3165694,-97.7119863
2576,30.263725,-97.7172041
2577,30.3213581,-97.7072973
2578,30.3637754,-97.70704
2583,30.2391444,-97.8303338
2585,30.4119432,-97.6742964
2586,30.2332384,-97.682764
2587,30.3669194,-97.7141829
2591,30.4060448,-97.6971531
2594,30.2116822,-97.7829348
2598,30.2532209,-97.8058289
2599,30.3850625,-97.6863727
2601,30.3846508,-97.6864125
2602,30.2306619,-97.7772488
2603,30.3209608,-97.6644806
2604,30.4154078,-97.6895601
2605,30.1695069,-97.6584865
2606,30.3349914,-97.6853366
2607,30.2634691,-97.7359868
2610,30.4284376,-97.7051417
2611,30.3719847,-97.7183116
2613,30.2446642,-97.7747811
2615,30.3076826,-97.6798952
2620,30.334076,-97.6848259
2621,30.2409553,-97.8577084
2622,30.2633118,-97.7344702
2623,30.4356109,-97.7701596
2624,30.2177728,-97.7104174
2625,30.4240688,-97.8464141
2627,30.3664804,-97.749081
2628,30.3316002,-97.7043204
2629,30.2695011,-97.7385844
2632,30.2238202,-97.7621931
2634,30.3949721,-97.7069708
2635,30.336436,-97.693503
2636,30.2365924,-97.8217782
2637,30.269118,-97.7562625
2640,30.2869203,-97.7256234
2642,30.3696183,-97.6932894
2643,30.2889983,-97.7236657
2646,30.2833836,-97.7015581
2647,30.3248621,-97.7058165
2649,30.2633085,-97.7362034
2651,30.337456,-97.7196661
2655,30.4792162,-97.7889952
2661,30.3589388,-97.6845048
2662,30.2927077,-97.7438301
2664,30.2926277,-97.7217198
2667,30.3055294,-97.6613794
2668,30.4633755,-97.7937917
2674,30.3877532,-97.6936177
2675,30.3460043,-97.6125547
2678,30.4369065,-97.7689286
2679,30.2317106,-97.800412
2681,30.3138021,-97.7078041
2682,30.2177603,-97.8320089
2684,30.3331204,-97.7212389
2686,30.242302,-97.762569
2688,30.3700069,-97.7300631
2690,30.4036549,-97.7459428
2691,30.2885716,-97.6603941
2692,30.3935973,-97.7364473
2694,30.3024505,-97.7338189
2695,30.2297288,-97.6976896
2696,30.2956417,-97.7443377
2697,30.449642,-97.7886142
2698,30.3091602,-97.6851135
2702,30.3813978,-97.7431774
2706,30.2371979,-97.7788242
2707,30.3495285,-97.6763435
2708,30.3788585,-97.7024642
2709,30.270688,-97.7260586
2710,30.196606,-97.8102038
2712,30.2117694,-97.7256728
2716,30.2653784,-97.7527567
2717,30.2796374,-97.7662267
2718,30.3563477,-97.73125
2721,30.2457383,-97.7413326
2722,30.2376711,-97.695642
2723,30.2850253,-97.7034148
2724,30.2825059,-97.6744932
2727,30.3693635,-97.6934677
2729,30.2557343,-97.7352761
2730,30.3722601,-97.6914852
2731,30.219639,-97.8084747
2732,30.4419256,-97.6973556
2736,30.356503,-97.7138854
2737,30.3349635,-97.7038926
2739,30.2147535,-97.8018794
2741,30.3986528,-97.7314345
2743,30.2180012,-97.7447561
2749,30.2298016,-97.7224621
2752,30.2532164,-97.7312825
2753,30.287262,-97.7415169
2755,30.2943608,-97.6289007
2766,30.3149227,-97.7046384
2767,30.1718499,-97.7379649
2768,30.3878247,-97.7111881
2770,30.2860769,-97.7655832
2777,30.2745134,-97.7389091
2778,30.3607064,-97.6770156
2779,30.2333007,-97.7418565
2780,30.2160227,-97.7523398
2781,30.3108328,-97.6857966
2782,30.2346816,-97.7287157
2785,30.1849681,-97.74484
2786,30.5017251,-97.7740284
2787,30.2393475,-97.7011934
2789,30.3091496,-97.7237579
2790,30.2383475,-97.7571216
2793,30.3455732,-97.6972581
2795,30.1937873,-97.8611237
2799,30.2609401,-97.7476128
2801,30.3213449,-97.7236215
2803,30.1352394,-97.7978958
2804,30.4435768,-97.66571
2805,30.2837559,-97.7282568
2807,30.2526544,-97.7354382
2811,30.279378,-97.7110346
2815,30.2583389,-97.7206671
2817,30.3233665,-97.7089356
2818,30.2438128,-97.7512612
2819,30.2551409,-97.7119495
2820,30.2227057,-97.6850926
2821,30.3042327,-97.6520994
2822,30.2646834,-97.7410806
2829,30.3082096,-97.7277076
2831,30.3019847,-97.6441805
2833,30.2030423,-97.7711687
2838,30.2951206,-97.6636992
2841,30.2310023,-97.8032589
2845,30.276615,-97.7370242
2846,30.3061368,-97.71278
2847,30.3951101,-97.6760075
2848,30.2116208,-97.6824008
2850,30.3781936,-97.6719628
2851,30.2335684,-97.7055889
2852,30.2617102,-97.7105386
2854,30.3260526,-97.7087516
2855,30.394857,-97.6978714
2857,30.1999927,-97.762004
2862,30.2295009,-97.7397445
2863,30.2692024,-97.7413586
2864,30.4561925,-97.7970414
2866,30.2519015,-97.738053
2868,30.2625853,-97.7178243
2869,30.1825455,-97.7760681
2872,30.2282416,-97.7036149
2874,30.2736109,-97.7206182
2875,30.2077907,-97.8776394
2877,30.2672036,-97.7281045
2878,30.2601898,-97.7014426
2881,30.4463027,-97.6669106
2883,30.2658548,-97.7350925
2884,30.2808802,-97.6789936
2885,30.2358215,-97.7003899
2886,30.3230112,-97.7085078
2891,30.307398,-97.7356921
2893,30.2436943,-97.7270757
2895,30.2166468,-97.7554709
2896,30.3256635,-97.6782308
2898,30.1164515,-97.8056582
2899,30.2392877,-97.8396552
2900,30.2835526,-97.7275936
2901,30.3187099,-97.6899206
2903,30.2381376,-97.8502484
2905,30.2615264,-97.6928865
2906,30.3509715,-97.6892077
2907,30.2252169,-97.721392
2913,30.3884577,-97.7636723
2915,30.1971598,-97.8073239
2917,30.2913841,-97.7480206
2918,30.3279615,-97.7260106
2919,30.3545668,-97.7502279
2920,30.4291194,-97.7532477
2921,30.3087147,-97.7165899
2922,30.4006876,-97.6722716
2924,30.35346,-97.7193593
2929,30.1872813,-97.7483872
2930,30.2383479,-97.695652
2935,30.2721858,-97.7449921
2937,30.297668,-97.6343072
2939,30.272086,-97.7167874
2940,30.3414991,-97.7383539
2941,30.3780464,-97.688919
2942,30.3482178,-97.7084593
2944,30.2795619,-97.6964051
2947,30.3326538,-97.6223102
2948,30.3995813,-97.7304291
2951,30.2454417,-97.801037
2952,30.4759748,-97.7835113
2954,30.2399117,-97.7628322
2956,30.2882403,-97.7512866
2957,30.2273975,-97.8314458
2958,30.2905408,-97.7235099
2961,30.2855174,-97.7265581
2962,30.3657251,-97.7164419
2967,30.2437554,-97.8804563
2968,30.4047395,-97.8543786
2969,30.3224878,-97.696405
2970,30.1814584,-97.7790631
2971,30.2619353,-97.7304772
2976,30.1982268,-97.7647391
2978,30.3131558,-97.5698888
2979,30.2586949,-97.7504324
2980,30.4405534,-97.6666094
2981,30.2102022,-97.6214811
2982,30.2456143,-97.7350732
2983,30.219657,-97.8727046
2984,30.2176286,-97.8704826
2985,30.2563171,-97.7474958
2988,30.2950988,-97.730166
2989,30.4520442,-97.7894999
2992,30.4813371,-97.7959634
2997,30.2356634,-97.7384672
2999,30.3612922,-97.7206599
3004,30.3630336,-97.6923469
3008,30.307874,-97.7433154
3011,30.2793625,-97.6984767
3012,30.2362204,-97.8193584
3013,30.2872629,-97.6652983
3014,30.2699551,-97.7403624
3015,30.2123666,-97.7529821
3019,30.2460205,-97.7638037
3020,30.3562563,-97.6795453
3021,30.2476992,-97.7748464
3023,30.3396331,-97.7107128
3024,30.4544971,-97.7907273
3025,30.2721462,-97.7058824
3027,30.3233204,-97.6828987
3029,30.1976047,-97.7371654
3030,30.347309,-97.7074598
3033,30.1859242,-97.8169377
3035,30.2717686,-97.7328104
3036,30.2336749,-97.6949815
3038,30.2161927,-97.6603353
3045,30.3371503,-97.6905283
3049,30.2702626,-97.7766059
3051,30.3915923,-97.7094137
3054,30.2008654,-97.7638299
3056,30.218929,-97.6652
3059,30.3114862,-97.6530454
3061,30.2330221,-97.7901186
3062,30.3297597,-97.7004105
3063,30.1952248,-97.7998709
3064,30.3122792,-97.7562321
3066,30.2740642,-97.7238317
3067,30.3614969,-97.6144584
3069,30.3443192,-97.7024929
3070,30.4830755,-97.7947172
3072,30.2173589,-97.7012383
3074,30.3326792,-97.7551513
3075,30.3717686,-97.7149996
3079,30.2096573,-97.7574814
3080,30.4218847,-97.7029243
3082,30.231934,-97.7865713
3083,30.3945421,-97.6520088
3084,30.2505633,-97.7691158
3085,30.2315712,-97.7171248
3088,30.2618846,-97.7581823
3090,30.2425678,-97.8168175
3097,30.3537396,-97.7475322
3099,30.2720511,-97.7477208
3101,30.3198377,-97.7062513
3102,30.4090991,-97.6464316
3106,30.2717084,-97.7466843
3107,30.411835,-97.7440541
3108,30.3591722,-97.6887514
3110,30.3762911,-97.6693539
3112,30.3545159,-97.6761205
3113,30.3493227,-97.7010403
3114,30.2321024,-97.7256401
3117,30.2185039,-97.7672781
3118,30.37592,-97.6626171
3119,30.2645482,-97.7402447
3120,30.3848847,-97.7209026
3121,30.2834753,-97.7115318
3127,30.376267,-97.7269536
3128,30.4012839,-97.7181261
3129,30.3063723,-97.7302772
3131,30.2674742,-97.7292379
3133,30.3729801,-97.6906566
3136,30.3719547,-97.7198096
3137,30.4240904,-97.8066801
3138,30.2808666,-97.7296784
3139,30.3069229,-97.6803979
3140,30.275185,-97.719175
3141,30.2831237,-97.6753699
3142,30.1939696,-97.7735463
3143,30.3365306,-97.6150986
3146,30.3271295,-97.6947532
3147,30.2536382,-97.706934
3150,30.3280976,-97.7043904
3152,30.3108227,-97.6850393
3154,30.2899817,-97.7423123
3155,30.2174374,-97.7794196
3160,30.2293855,-97.7438302
3163,30.2787273,-97.7651386
3166,30.2169393,-97.7759588
3169,30.2900806,-97.7234653
3171,30.4411408,-97.7588299
3172,30.2016196,-97.798633
3173,30.307023,-97.6975154
3177,30.4230399,-97.7466316
3178,30.2379433,-97.7232968
3180,30.2902698,-97.7067455
3181,30.2912329,-97.7253516
3182,30.2956285,-97.6282376
3183,30.2756106,-97.7491084
3184,30.2843446,-97.7667005
3186,30.1839433,-97.8450469
3188,30.2506854,-97.8034781
3190,30.3314234,-97.6954442
3191,30.3098007,-97.7421606
3192,30.2606644,-97.7187127
3195,30.1762648,-97.8263152
3200,30.2060336,-97.7122719
3201,30.3121449,-97.7080013
3206,30.2461276,-97.7347521
3207,30.2876553,-97.705457
3210,30.260664,-97.727603
3215,30.2696798,-97.735731
3216,30.2545986,-97.7358294
3222,30.3709166,-97.7034675
3226,30.2166323,-97.7757358
3227,30.2446552,-97.7272588
3228,30.4352036,-97.6984282
3231,30.2914348,-97.7060133
3233,30.1853515,-97.7748605
3234,30.2759077,-97.6919196
3235,30.2746523,-97.7583392
3237,30.2781846,-97.7567398
3238,30.2591035,-97.7021186
3240,30.336721,-97.7496245
3241,30.3206842,-97.6873619
3242,30.2303792,-97.7275965
3243,30.2720856,-97.7411227
3247,30.3179663,-97.7007005
3248,30.2366884,-97.8102874
3250,30.2308728,-97.7781712
3253,30.327742,-97.696049
3254,30.2288909,-97.7061691
3256,30.3761443,-97.6929807
3257,30.3002009,-97.6833276
3258,30.2334697,-97.7413768
3261,30.2835241,-97.6777039
3263,30.3642004,-97.7166641
3264,30.2525237,-97.7678472
3267,30.42042,-97.699632
3268,30.361564,-97.6841662
3269,30.4204492,-97.6715896
3272,30.2871428,-97.6960395
3273,30.2385969,-97.831029
3274,30.3237267,-97.7077243
3276,30.3029876,-97.7154773
3278,30.2880015,-97.6644475
3279,30.2254603,-97.7770792
3280,30.2419509,-97.687381
3282,30.3881892,-97.7005155
3283,30.3849006,-97.700288
3284,30.4302928,-97.7013173
3285,30.2369399,-97.7814727
3287,30.2703174,-97.7420891
3292,30.259375,-97.700074
3295,30.3644722,-97.6967637
3298,30.3001709,-97.707934
3299,30.2269355,-97.6941394
3301,30.1890303,-97.8356684
3302,30.3702736,-97.7178886
3303,30.2037126,-97.7602933
3306,30.3375746,-97.7068908
3307,30.3570093,-97.6889661
3308,30.3944123,-97.7242867
3311,30.2915563,-97.7340932
3314,30.2771577,-97.7112661
3319,30.3541687,-97.7139266
3320,30.278013,-97.7072342
3321,30.1835879,-97.7763444
3323,30.2405894,-97.7613824
3324,30.2435601,-97.7678446
3327,30.3230741,-97.6900197
3329,30.2794431,-97.6847784
3330,30.3847261,-97.7204088
3331,30.1973896,-97.766468
3334,30.236674,-97.754873
3338,30.4401163,-97.6973765
3339,30.2674348,-97.6949112
3342,30.1836767,-97.7488508
3345,30.2488081,-97.7686809
3348,30.3036985,-97.740299
3350,30.3135111,-97.7081005
3352,30.2716117,-97.7227953
3353,30.3047986,-97.7136531
3354,30.2430566,-97.7818813
3355,30.2793705,-97.769653
3358,30.3525417,-97.7008225
3359,30.4206443,-97.7001114
3360,30.1838662,-97.7544301
3361,30.4327171,-97.7623018
3364,30.3604636,-97.6940316
3365,30.3971735,-97.7259031
3366,30.2108324,-97.8048511
3367,30.170703,-97.7391858
3368,30.28969,-97.7004671
3371,30.17684,-97.8219889
3372,30.1957345,-97.7526759
3374,30.1605745,-97.7450819
3377,30.2841625,-97.766813
3380,30.3148064,-97.6829645
3381,30.2868746,-97.6650111
3384,30.2733235,-97.7346158
3390,30.2743871,-97.7455859
3391,30.3228447,-97.6789171
3394,30.1623085,-97.7756572
3395,30.3161141,-97.6896842
3396,30.2753668,-97.7610516
3401,30.35651,-97.7816267
3403,30.2246521,-97.6961147
3404,30.434132,-97.7264965
3405,30.2916171,-97.7226061
3406,30.2278087,-97.723463
3408,30.3973975,-97.7213663
3409,30.4166767,-97.7050022
3411,30.3060601,-97.6980426
3412,30.2606888,-97.7634196
3413,30.2739586,-97.7573532
3415,30.2150064,-97.7529528
3416,30.193403,-97.7709335
3417,30.366323,-97.7170347
3419,30.3235611,-97.6946986
3420,30.2967835,-97.7582844
3423,30.3664474,-97.6838355
3424,30.3096712,-97.7342679
3426,30.2579438,-97.7625929
3433,30.4395318,-97.7487029
3436,30.3727048,-97.7199066
3437,30.3355739,-97.7034828
3438,30.2119629,-97.7547852
3439,30.2717438,-97.7608756
3441,30.236117,-97.8708093
3442,30.2626152,-97.7174052
3444,30.1844948,-97.7449667
